names,scores,logfoldchanges,pvals,pvals_adj
FAM46C,-1.8060812,-0.43611977,0.0709056597332757,0.34166728410898245
CORO2A,-1.8069746,-1.2721318,0.07076622369262955,0.3411836087801766
SLC39A8,-1.8070999,-0.04104634,0.07074668976394215,0.34116955465444404
HOXB2,-1.8071462,-1.2641673,0.07073949416815481,0.34116955465444404
UEVLD,-1.8073505,-0.6913789,0.07070763517256116,0.3411414905893086
DENND1B,-1.8109642,-0.32757065,0.07014639037300832,0.3385132223712948
IGKV3-11,-1.8109972,-1.4425433,0.07014128640515627,0.3385132223712948
SDR39U1,-1.8111818,-0.27119246,0.07011270981665915,0.338509835330714
SERTAD3,-1.8114192,-0.23360609,0.07007598252802884,0.3384121019331696
RPP14,-1.8115709,-0.34958178,0.07005252613830039,0.33837842566898085
NPTN,-1.8117061,0.10112024,0.07003162478753117,0.33835707819798244
MLST8,-1.8124677,-0.2500291,0.06991395914913417,0.33786809495587933
TXNDC9,-1.8128436,-0.054894593,0.06985595022095423,0.33766724795996456
MTUS1,-1.813147,-1.9178734,0.06980916481036592,0.3375205709825723
GS1-251I9.4,-1.8135788,0.058029402,0.06974259084488209,0.33727812660885376
PIGX,-1.8137898,0.019323504,0.06971008511601309,0.33720036224001715
METRNL,-1.8137898,0.12399441,0.06971008511601309,0.33720036224001715
FBXO11,-1.8140899,-0.06993433,0.06966388744913851,0.33713577214600765
TGS1,-1.8150823,-0.48107052,0.06951125882187859,0.3364764518637928
PRKACA,-1.8153032,0.25968328,0.06947732239681141,0.33639149799154283
PDCD10,-1.8187323,0.06718121,0.06895229045380055,0.333928183705136
NELFCD,-1.818851,-0.42474842,0.0689341748033364,0.3339192247611356
TBC1D14,-1.8196687,-0.2311022,0.06880948433041709,0.333472592969578
HIF1AN,-1.8198137,-0.4358382,0.06878738119650787,0.3334441909287155
RIPK1,-1.8201368,-0.7538963,0.06873817245718951,0.33328435105659976
ATF1,-1.8209348,-0.26665065,0.06861678090834127,0.33277436694243745
DOCK2,-1.8221942,0.25217646,0.06842552145166077,0.33192521972616823
BMS1,-1.8232856,-0.5973585,0.06826015121059818,0.3312012867412834
GEMIN6,-1.8233746,-0.5999721,0.06824667630253761,0.3312012867412834
GLYR1,-1.8239021,0.19804087,0.06816686986885362,0.33090510086017877
SLC25A45,-1.8265991,-0.3547396,0.0677600576150705,0.32900809431877537
UBXN8,-1.8267509,-1.0138516,0.06773724008007971,0.3289751127522963
MFN2,-1.8270707,-0.37088618,0.06768914555952987,0.3288193254121128
CKAP2,-1.8274268,-0.36314505,0.0676356300755103,0.3286371242177872
RPL23A,-1.8286566,-0.15203398,0.067451071090384,0.32781795417009774
LRRC58,-1.8295468,-0.056541447,0.06731773482443397,0.3272617944118592
DNMT3A,-1.8300776,-0.80254555,0.06723833019076277,0.32701627114100185
INSIG2,-1.8310272,-0.14054897,0.06709648188847388,0.3264037148550901
GZMA,-1.8320987,-1.4276854,0.06693670594012621,0.32570363504262884
RIOK1,-1.8330351,-0.5529671,0.06679734291847238,0.3251796662967321
ESF1,-1.8336517,0.028904209,0.06670570975193846,0.32481060614268137
FYTTD1,-1.8340178,0.1475434,0.0666513668472301,0.3246396776720675
TOMM34,-1.8349344,-0.8532598,0.06651542478079704,0.3241146820140001
WIPF2,-1.8351486,-0.052837074,0.06648367272684676,0.3240368749784988
IMPACT,-1.8362894,-0.23140785,0.06631486413743584,0.3232908681732179
TERF2IP,-1.836296,0.06032548,0.06631388939262264,0.3232908681732179
DCTN5,-1.8363059,-0.46038198,0.06631242729753353,0.3232908681732179
MRPS6,-1.8369752,0.16147047,0.06621355387594961,0.3230271025473787
NET1,-1.8374368,-0.9655183,0.06614543610162568,0.32277148983367565
SERINC2,-1.8377038,-1.0042843,0.0661060514778322,0.3226559987609171
SF3A1,-1.8377137,-0.041004937,0.06610459315922482,0.3226559987609171
MFHAS1,-1.8392569,-0.51807415,0.06587741986312416,0.3216930429043949
PTGDS,-1.8409219,0.3781023,0.06563300842936803,0.3205757863541509
BRE,-1.8409482,-0.27276656,0.06562914258817153,0.3205757863541509
COX4I1,-1.8410933,-0.1750556,0.06560788381683261,0.3205757863541509
ARSB,-1.8412186,-0.35810786,0.06558952853773564,0.3205757863541509
SNHG1,-1.8416374,-0.03430656,0.06552821397925401,0.3203688270493226
CENPB,-1.8431705,-0.19473344,0.06530411894275434,0.31934927531581797
TMEM214,-1.8451488,-0.18941377,0.06501589828595027,0.31801557681969816
HIBCH,-1.8453796,-0.56315947,0.0649823410000183,0.31792718741405523
CST7,-1.8466885,0.13355492,0.06479229345331848,0.31707294214616805
SLC11A2,-1.8474172,-0.34325546,0.0646866975780551,0.31663166775867746
NT5DC1,-1.8475689,-0.31453606,0.06466473621141189,0.316599658880056
PLEKHA1,-1.8484426,-0.5108978,0.06453833943147108,0.3160561951785949
DLD,-1.8489866,0.0731157,0.06445974260372356,0.31574661319776687
IGLV6-57,-1.8516111,-0.32620782,0.06408168158648851,0.31419461220182054
FAM72A,-1.8522574,-0.75815135,0.06398887262912294,0.3138145165320747
PEMT,-1.8524355,-0.7527058,0.06396332232639378,0.3137641682290413
DESI2,-1.8531377,-0.182301,0.06386262271964455,0.3134146230340176
MB21D1,-1.8533058,-0.18320398,0.06383853098430581,0.3133766625004338
FOPNL,-1.855139,-0.31863824,0.06357637049434178,0.3121643888730788
PDGFC,-1.8553534,-0.29609025,0.06354578038550891,0.31208883385983555
C16orf80,-1.855426,-0.61457354,0.06353542956496032,0.31208883385983555
CEP170,-1.8557622,-0.04240518,0.0634874575957785,0.3119516555729384
ELL,-1.8559897,-0.33101004,0.06345502294204278,0.3118669298485028
CYBRD1,-1.8564942,0.0071469606,0.06338315145896029,0.3115882941333802
BET1L,-1.8582417,-0.48045623,0.06313470478365134,0.31044128251582714
GATAD1,-1.8584428,-0.19136813,0.06310616169926113,0.31037527396361564
CDCP1,-1.8585483,-0.87011254,0.06309119254369135,0.31037527396361564
RFC1,-1.858723,-0.14876883,0.06306640633580407,0.31032844095582973
EIF5AL1,-1.8587989,-1.627002,0.06305565256154072,0.31032844095582973
ADIRF,-1.8602562,-1.9467193,0.06284928734689005,0.3094083980681789
ASXL2,-1.8610837,-0.07739383,0.06273234683964952,0.30890677579063686
PAF1,-1.8621092,-0.6850871,0.06258770205044928,0.3082684585877335
NAPG,-1.862584,-0.40810388,0.0625208217371217,0.3080129468301827
SETD3,-1.8638864,-0.014624961,0.06233766870543554,0.3071843497008849
ARL11,-1.8644633,-0.45963916,0.06225666695014098,0.3068588513372015
C12orf4,-1.8649975,-0.7558076,0.06218176009903807,0.30656324521449385
HUWE1,-1.8651723,-0.05156341,0.06215726973074649,0.30651611585455074
SPTY2D1,-1.8652711,-0.106516376,0.062143410795548526,0.30651611585455074
DENND2D,-1.8654821,-0.3900414,0.06211385361192478,0.30651611585455074
TBRG4,-1.8663723,-0.422789,0.06198928726216785,0.3059817451803423
CDCA7L,-1.8665339,-1.3081307,0.06196670295366851,0.30594382995090447
SAC3D1,-1.8674275,-0.46639657,0.061841920832393996,0.30547468545914735
GCLM,-1.8680902,-0.5941188,0.06174950464076995,0.30509159585327705
PLOD1,-1.8691089,-0.25042647,0.06160765495777208,0.30453733412668027
ZNF655,-1.8702267,0.14457849,0.06145234388232486,0.30384276675343136
CLN3,-1.871351,-0.14938386,0.061296443714994174,0.3031449513430777
ZMYND11,-1.8714005,-0.36347315,0.06128959346377137,0.3031449513430777
HELLS,-1.8716313,-1.9482843,0.061257634006753825,0.30309905242821145
WDR46,-1.8722413,-0.26153192,0.061173236158587996,0.3028274331081874
ELAC2,-1.8732501,-0.978753,0.06103384895528515,0.3022102955144836
FBXW11,-1.8751394,-0.29117632,0.06077354714679433,0.30099400467467813
MAPK9,-1.8754394,-0.7286753,0.060732292530820485,0.30086226673870986
PRAF2,-1.8754427,-1.1909168,0.060731839312324745,0.30086226673870986
DISC1,-1.8765836,-0.72675097,0.06057519386388374,0.3002289123205382
IARS2,-1.879162,-0.0036124722,0.060222390390190374,0.2985523912871814
ATP10D,-1.8793498,-0.40893948,0.06019674128517917,0.2984973192858558
RPP38,-1.881704,-0.8827069,0.059876219086456704,0.2970514503687457
CNTLN,-1.8819447,-0.39310533,0.059843528512910825,0.296961033802646
HOOK3,-1.8838636,0.16752891,0.05958342867079957,0.2958133511929491
PI4KB,-1.8856803,-0.3293699,0.05933804788853566,0.2946663727875541
AC012146.7,-1.8870223,-0.74031734,0.0591573346375348,0.2938400490621708
KLHL7,-1.8871046,-0.3543187,0.05914624922229117,0.2938400490621708
SRP68,-1.8877904,-0.6022967,0.05905408539876808,0.2934692130601089
HNRNPUL2,-1.8894655,0.051753256,0.058829494006028125,0.2924238940556299
QSOX1,-1.8903425,0.11871971,0.058712176183361955,0.2919821378072281
GSTZ1,-1.8903688,-0.25044045,0.05870865083924596,0.2919821378072281
LSM12,-1.8907249,0.03291809,0.05866107589528944,0.29186942003257316
CYSLTR1,-1.8911239,-0.014250454,0.058607812370144945,0.2916750982173832
XXbac-B135H6.15,-1.8911667,-0.33551592,0.05860209223279442,0.2916750982173832
MYCBP2,-1.8917866,0.25016606,0.05851942206924731,0.29137647723977156
DNM2,-1.8921789,0.07591216,0.058467143692290384,0.29118680079064274
TBC1D7,-1.8924065,-0.83229685,0.058436848791297735,0.2911065442457052
PLD4,-1.8934813,-0.6696368,0.05829389263677315,0.2904648839660961
IGHV3-7,-1.8941836,-1.7581894,0.058200645787658135,0.29007066214489774
MRRF,-1.8947935,-0.50929844,0.05811975733287525,0.28980823373490305
PHTF1,-1.8956311,-0.6956795,0.05800885185990166,0.28932549072690017
PIGC,-1.8958915,-0.22719724,0.05797439351523112,0.28922389416140454
DCTN4,-1.8965608,0.079717815,0.05788592666352906,0.28885274391725524
VPS52,-1.8966498,-1.004423,0.057874168594838425,0.28885274391725524
SAR1A,-1.8969762,0.14212665,0.05783107265821351,0.2887193800098407
RELB,-1.898793,0.00011817224,0.05759170255863419,0.2875942743435177
GPR107,-1.8993931,-0.47045118,0.05751281777742249,0.2872702277743811
STK16,-1.9017274,-0.30029544,0.05720680133917757,0.2858543455680378
VAPB,-1.902433,-0.84332436,0.05711457181974697,0.28548941925677757
LARP4,-1.9025121,-0.23304443,0.057104236040016854,0.28548941925677757
USP6NL,-1.9027232,-0.6264515,0.057076681566943926,0.2854390245768068
PTPRO,-1.9048036,-0.61596495,0.05680560330964984,0.28415259023971773
WDR54,-1.9051003,-0.9289965,0.056767026652669486,0.28402883016150426
AP2B1,-1.905951,-0.04065631,0.056656561036989884,0.2835452319669345
REXO4,-1.9059708,-0.66720206,0.05665399419925128,0.2835452319669345
ECSIT,-1.9063532,-0.12430458,0.05660438768942306,0.2834223109454063
DDX19A,-1.9064654,-0.66822845,0.05658985470293046,0.28341866972345925
CLEC4G,-1.9077644,-0.92979765,0.05642166943051163,0.28271429136904397
CNN2,-1.9080546,0.20614494,0.05638416210761245,0.2825953281023379
RP11-353N4.1,-1.9087173,-1.5839119,0.05629856981691887,0.2822352478074548
GNL2,-1.9093009,-0.45316285,0.05622328709783328,0.2819266880389398
PGM1,-1.9103856,-0.55411005,0.05608357750448654,0.2812948357169812
PECR,-1.9104022,-1.0936127,0.05608145649060907,0.2812948357169812
TOMM70A,-1.9110417,-0.3996813,0.0559992127137413,0.2810777109536418
SGMS1,-1.9111242,-0.21965316,0.05598862159871575,0.2810777109536418
GRWD1,-1.9111902,-0.7412902,0.05598014990787304,0.2810777109536418
LPCAT3,-1.9114473,-0.51664627,0.05594712051367515,0.2810777109536418
RSF1,-1.9117705,0.054446623,0.05590564505274554,0.2809515268758417
PDS5A,-1.9123771,0.024964895,0.05582784193894451,0.2806292280030832
ILKAP,-1.913264,-0.46660274,0.05571425949974521,0.280126875647874
LGALS1,-1.913475,-0.04750617,0.05568726453661371,0.2800597387731854
RNF138,-1.9135311,-0.06347908,0.055680095831458574,0.2800597387731854
SCO1,-1.9150873,-0.8334314,0.05548136564301761,0.27916101845233054
YY1AP1,-1.9155786,-0.2660258,0.055418753775596394,0.278914340833346
SPAG9,-1.916459,0.1597404,0.05530670396900567,0.2784186674300435
COPA,-1.916604,0.18912895,0.05528825696658868,0.2783940709509686
ZNF267,-1.9178272,0.026104668,0.05513291901981797,0.27768000357160033
TMEM128,-1.9178668,-0.55997604,0.055127900692178926,0.27768000357160033
HSPBP1,-1.9183779,-0.54050964,0.055063114843503895,0.27746457649049866
KIAA1715,-1.9195253,-0.3704258,0.054917891366820334,0.276868711166369
NIPSNAP3A,-1.9211508,-0.23009723,0.054712704903010265,0.2759020189029471
ACOT7,-1.9222784,-0.7118466,0.054570740524709116,0.2752537425630844
SPINK2,-1.9227531,-3.6160307,0.054511058038489796,0.27502027782554855
RANBP3,-1.9238741,-0.58144796,0.0543703570840416,0.2744453062646398
UBTF,-1.9251304,-0.38677517,0.05421304938396948,0.2737185663560033
GUCY1A3,-1.9254535,-1.409138,0.05417264849931421,0.27358186987513444
SMARCE1,-1.9255953,0.00018398445,0.05415492951271177,0.27355968207836123
LINC00685,-1.926446,-0.34535718,0.05404871712980985,0.27309035539204196
EMILIN1,-1.9265152,-1.3811094,0.054040079592597635,0.27309035539204196
RP11-139H15.1,-1.9266009,-0.16416721,0.05402938709510522,0.27309035539204196
FARSB,-1.9266635,-0.43444785,0.05402157446364044,0.27309035539204196
SMOX,-1.9317247,-0.7560401,0.05339350399189515,0.27017876348277436
HYAL2,-1.9330072,-0.7418257,0.053235310449812764,0.26944469630774315
ANKS1A,-1.9334655,-0.7354319,0.05317887873773552,0.2692254504579463
DLAT,-1.9345667,-0.8278742,0.05304348451883767,0.26860623919270316
CRLS1,-1.9370857,0.05052327,0.05273486301871706,0.26730716121265247
FRG1B,-1.9377254,-0.4645318,0.05265673515534881,0.26697706001584487
SPAG16,-1.9380914,-1.4051284,0.05261207666272194,0.2668165320674453
YAF2,-1.938309,-0.010219454,0.05258553797694121,0.2667478401602733
PLVAP,-1.9386618,-1.5435194,0.05254253691580027,0.2665955858488541
DCP1A,-1.9392025,-0.027054416,0.05247668580688298,0.2664590360943608
XPOT,-1.939796,-0.6530337,0.05240448963964914,0.2661582800129533
DDX49,-1.9399806,-0.2976761,0.05238204555466838,0.2661101245216004
C4orf27,-1.9405346,-0.266065,0.05231476151889274,0.26583409386667056
GCC2,-1.9416687,-0.036166042,0.05217721492379148,0.2652008034589045
C12orf49,-1.9419061,-0.489885,0.05214846441087994,0.2651203134945404
HIBADH,-1.9424798,-0.3738546,0.052079038701384216,0.26483294166477994
IFIT1,-1.9425325,-1.0597973,0.05207265861113779,0.26483294166477994
ABHD8,-1.9430997,-0.7595332,0.052004113920822784,0.26458301231240916
DHRS12,-1.9432579,-0.72221357,0.05198499864584162,0.2645513230541603
NFKBIB,-1.9437822,-0.2856741,0.05192172127334822,0.2642948217259027
MYCL,-1.9439207,0.04058796,0.05190501725807726,0.26427532224480854
CDT1,-1.9442141,-2.1644762,0.05186963551111256,0.26416069149283794
AFF1,-1.9446032,-0.52468944,0.05182275599367887,0.2640521768894647
MOB3C,-1.9476761,-0.85146505,0.05145373155460653,0.2623028694026614
RELA,-1.9488499,-0.3080446,0.05131335545186814,0.2616522290291607
MTFR1,-1.9498093,-1.3508013,0.05119884808863828,0.26113320556811315
MAGED1,-1.9501622,-1.5201175,0.0511567978366355,0.26098357425156316
PNO1,-1.9512403,-0.47279522,0.051028468305964414,0.2603935933018005
SUPT16H,-1.9528724,-0.14999115,0.05083472098619385,0.2594694149988994
FAM53B,-1.9535483,-0.5393277,0.050754662818383395,0.2591252108924627
ZBTB8OS,-1.9539406,0.024920428,0.050708238495209335,0.2589525940468041
MRPL49,-1.9553914,-1.0250714,0.050536894346097774,0.2581418024461411
XIAP,-1.9554276,0.06704472,0.0505326169654336,0.2581418024461411
POLR1D,-1.9566904,0.1741866,0.05038387538840974,0.2575517583257679
CCRL2,-1.9567168,-0.19613142,0.05038077243080165,0.2575517583257679
GTPBP4,-1.956997,-0.37552524,0.05034781339530778,0.25750425850209624
WDFY4,-1.9576433,-0.7427983,0.05027188260499627,0.2572361610164428
RP11-14N7.2,-1.958738,-1.1829965,0.050143484123562544,0.25664312779172666
SIRT6,-1.9589753,-0.49751845,0.05011567497181137,0.2565647609716498
SDAD1,-1.9591204,-0.20701925,0.05009868685547748,0.25654176663908634
GPR132,-1.9596051,-0.6186063,0.05004196610386222,0.25631525003647393
APOBR,-1.9599776,0.26760593,0.04999840104492457,0.25615602072654264
CCDC94,-1.9610591,-0.8490617,0.04987212677617075,0.2555728633519744
AHRR,-1.961125,-1.3692853,0.04986443578326258,0.2555728633519744
NFYC,-1.9612503,-0.14617978,0.049849825636631345,0.2555728633519744
MAN2C1,-1.9620317,-0.33620733,0.04975878544289622,0.25518313923487795
LRR1,-1.9620681,-0.9110102,0.04975456333683313,0.25518313923487795
FH,-1.9627769,-0.6532071,0.049672100658618976,0.2548659221246661
AJ271736.10,-1.9632254,-0.98066133,0.049619997430118995,0.2546622318107282
EXOC5,-1.9651146,-0.22995299,0.04940097743032722,0.253601566808499
MBD4,-1.9652365,0.016326027,0.04938686269792961,0.25359252234262053
AMPD3,-1.9653322,-0.24534944,0.04937580216486406,0.25359252234262053
CCL20,-1.9671258,-0.0869646,0.04916870665472042,0.252598693422111
TARBP2,-1.9674951,-0.79532236,0.0491261599515845,0.25244328852217224
HGS,-1.9684018,-0.23942605,0.049021823650724446,0.2519702097460496
CPSF4,-1.9684414,-1.0257086,0.04901727503215,0.2519702097460496
MR1,-1.968903,-0.40611836,0.048964233984700054,0.25180029044887464
USP34,-1.970057,0.010914363,0.04883184209966859,0.25118238197546894
MT-RNR1,-1.9703108,0.06377357,0.048802756248819065,0.2510956849704277
FLAD1,-1.9709802,-0.33569014,0.0487261450782239,0.2507643600679013
EAPP,-1.9725957,0.04922487,0.04854163749826644,0.249877451404692
ATXN10,-1.9732882,0.014700791,0.048462742618166306,0.24953389596396694
BCAT2,-1.9734497,-1.2810218,0.048444349316566555,0.24950176796783613
ARL6IP6,-1.9734926,-0.22037268,0.04843947044524547,0.24950176796783613
GOT2,-1.9740894,-0.64408505,0.04837158440540497,0.2492520723540559
HLA-F,-1.9744388,0.023629239,0.048331865055835005,0.24910993164228892
TLR4,-1.974607,0.08159177,0.04831276456619514,0.24907401903049223
RNF14,-1.974762,-0.44846413,0.04829516776872083,0.24904584253304946
RALB,-1.9760875,0.21169841,0.048144878833358426,0.2483332204949787
C6orf120,-1.9774162,-0.50877124,0.04799461063276939,0.24762034724305676
TMEM87B,-1.9777162,-0.1446151,0.04796073370228302,0.24750776826902166
NBN,-1.9780558,0.014322583,0.04792241372988399,0.24737219800371849
AMICA1,-1.9782338,0.03918753,0.04790233393011808,0.2473307377392842
TXNDC11,-1.9789131,-0.100160636,0.04782579813653378,0.24699768803645333
MRAS,-1.9797472,-0.39550266,0.0477319409422151,0.24657499134442218
GMPPA,-1.9801131,-0.29705375,0.04769081138021846,0.2464245322991454
STAT5A,-1.9837269,-0.35006148,0.04728630022868599,0.24445743072140383
GIMAP8,-1.9838917,-0.15150525,0.047267915283675854,0.24442393774775356
LYRM1,-1.9843895,-0.042737294,0.04721242923740428,0.24419852854993004
APLP2,-1.9846203,0.12642248,0.047186725818876236,0.2441270903063786
ORMDL1,-1.985781,0.22571485,0.04705765267583816,0.24352068358514786
TIMM8A,-1.9866447,-1.0059882,0.04696177410215496,0.2430857943880835
THAP4,-1.9870932,-0.942989,0.046912069902746587,0.2428897561244602
EIF2B1,-1.9873636,-0.41930878,0.046882122588309046,0.24279593708763783
RBM14,-1.989688,-0.098100245,0.04662531175487088,0.2415878407409753
UFSP2,-1.991541,-0.5731636,0.04642144066246618,0.24059221291587182
C14orf159,-1.9915707,-0.198427,0.046418181937732755,0.24059221291587182
PPAN,-1.9923751,-0.7010693,0.04632990764553244,0.24023911948854137
WIBG,-1.9931171,0.061476756,0.04624863246839123,0.23987826577655474
PRKAG1,-1.9936775,-0.1813729,0.04618730420523332,0.23962071469022866
SLC25A20,-1.99376,-0.63177633,0.04617829112139561,0.23962071469022866
TUBA1A,-1.994126,0.09418971,0.04613829091363502,0.23948747766523726
CHPF,-1.9955174,-1.3485001,0.04598648428141429,0.2388202721510635
RGS2,-1.9955899,-0.107304156,0.0459785817427771,0.2388202721510635
TFDP1,-1.9984254,0.13768965,0.04567055939539681,0.23729964915922583
TOM1,-1.9993387,0.023725059,0.045571718486084725,0.23684602754451475
TTC7A,-1.9994904,-0.20161548,0.045555321937623676,0.23682076577803912
SLC1A5,-2.0020785,-0.5119852,0.04527627668494084,0.23548940564103127
ARHGAP22,-2.0030546,-1.0378435,0.045171431817237304,0.23500362994831847
BZW2,-2.0040734,-0.28279215,0.04506220071689605,0.2344947828940834
SLC27A5,-2.0051186,-1.2224929,0.044950373148245897,0.23397216287026879
RALA,-2.0052176,-0.0069554937,0.04493980222970607,0.23397216287026879
MCM3AP,-2.0064209,-0.63929015,0.04481135721531009,0.2333669082377222
ABCE1,-2.006754,-0.27304456,0.0447758696387404,0.23324126562134018
SCAMP4,-2.0073342,-0.24479932,0.04471408654451363,0.23297854890160413
FEM1B,-2.0074067,-0.19506553,0.04470636871630331,0.23297854890160413
BCL2,-2.007565,-0.93279535,0.0446895337187241,0.232968877021759
NUP85,-2.0078783,-0.8746027,0.04465623021802018,0.23291355440694522
CTDSP2,-2.00953,0.07738795,0.04448094422156895,0.2320582729160328
NLN,-2.0104895,-0.2657645,0.04437939818020974,0.23158735771264002
